Linux 6.5.0-45-generic (gauss) 	26. 02. 2025 	_x86_64_	(32 CPU)

11:48:21          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
11:58:46       loop12      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:58:46       loop13      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:58:46       loop14      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00

11:58:46          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
11:58:51        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:58:51        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:58:51        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:58:51        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:58:51        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:58:51        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:58:51        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:58:51        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:58:51      nvme0n1      0,80      0,00     49,60      0,00     62,00      0,00      4,75      0,24
11:58:51          sda      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:58:51        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:58:51        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:58:51       loop10      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:58:51       loop11      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:58:51       loop12      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:58:51       loop13      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:58:51       loop14      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00

11:58:51          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
11:58:56        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:58:56        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:58:56        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:58:56        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:58:56        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:58:56        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:58:56        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:58:56        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:58:56      nvme0n1      3,80      0,00    116,80      0,00     30,74      0,00      0,89      0,32
11:58:56          sda      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:58:56        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:58:56        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:58:56       loop10      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:58:56       loop11      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:58:56       loop12      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:58:56       loop13      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:58:56       loop14      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00

11:58:56          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
11:59:01        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:01        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:01        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:01        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:01        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:01        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:01        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:01        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:01      nvme0n1      1,00      0,00     10,40      0,00     10,40      0,01      5,20      0,40
11:59:01          sda      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:01        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:01        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:01       loop10      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:01       loop11      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:01       loop12      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:01       loop13      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:01       loop14      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00

11:59:01          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
11:59:06        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:06        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:06        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:06        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:06        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:06        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:06        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:06        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:06      nvme0n1      3,40      0,00     24,80      0,00      7,29      0,01      2,88      0,48
11:59:06          sda      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:06        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:06        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:06       loop10      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:06       loop11      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:06       loop12      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:06       loop13      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:06       loop14      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00

11:59:06          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
11:59:11        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:11        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:11        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:11        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:11        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:11        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:11        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:11        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:11      nvme0n1      0,80      0,00     14,40      0,00     18,00      0,00      4,75      0,40
11:59:11          sda      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:11        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:11        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:11       loop10      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:11       loop11      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:11       loop12      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:11       loop13      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:11       loop14      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00

11:59:11          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
11:59:16        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:16        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:16        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:16        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:16        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:16        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:16        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:16        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:16      nvme0n1      3,40      0,00     18,40      0,00      5,41      0,00      0,94      0,40
11:59:16          sda      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:16        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:16        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:16       loop10      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:16       loop11      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:16       loop12      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:16       loop13      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:16       loop14      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00

11:59:16          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
11:59:21        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:21        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:21        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:21        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:21        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:21        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:21        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:21        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:21      nvme0n1      0,60      0,00      7,20      0,00     12,00      0,00      5,00      0,32
11:59:21          sda      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:21        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:21        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:21       loop10      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:21       loop11      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:21       loop12      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:21       loop13      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:21       loop14      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00

11:59:21          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
11:59:26        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:26        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:26        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:26        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:26        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:26        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:26        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:26        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:26      nvme0n1      1,00      0,00      8,80      0,00      8,80      0,01      5,20      0,48
11:59:26          sda      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:26        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:26        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:26       loop10      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:26       loop11      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:26       loop12      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:26       loop13      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:26       loop14      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00

11:59:26          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
11:59:31        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:31        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:31        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:31        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:31        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:31        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:31        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:31        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:31      nvme0n1      2,20      0,00     34,40      0,00     15,64      0,01      3,55      0,72
11:59:31          sda      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:31        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:31        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:31       loop10      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:31       loop11      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:31       loop12      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:31       loop13      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:31       loop14      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00

11:59:31          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
11:59:36        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:36        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:36        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:36        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:36        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:36        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:36        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:36        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:36      nvme0n1      3,00      0,00     30,40      0,00     10,13      0,02      5,40      0,56
11:59:36          sda      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:36        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:36        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:36       loop10      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:36       loop11      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:36       loop12      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:36       loop13      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:36       loop14      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00

11:59:36          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
11:59:41        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:41        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:41        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:41        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:41        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:41        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:41        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:41        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:41      nvme0n1      4,00      0,00     31,20      0,00      7,80      0,01      2,40      0,48
11:59:41          sda      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:41        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:41        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:41       loop10      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:41       loop11      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:41       loop12      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:41       loop13      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:41       loop14      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00

11:59:41          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
11:59:46        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:46        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:46        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:46        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:46        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:46        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:46        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:46        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:46      nvme0n1      0,80      0,00      8,00      0,00     10,00      0,00      5,00      0,40
11:59:46          sda      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:46        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:46        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:46       loop10      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:46       loop11      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:46       loop12      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:46       loop13      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:46       loop14      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00

11:59:46          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
11:59:51        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:51        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:51        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:51        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:51        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:51        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:51        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:51        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:51      nvme0n1      1,40      0,00     10,40      0,00      7,43      0,01      5,43      0,40
11:59:51          sda      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:51        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:51        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:51       loop10      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:51       loop11      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:51       loop12      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:51       loop13      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:51       loop14      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00

11:59:51          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
11:59:56        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:56        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:56        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:56        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:56        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:56        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:56        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:56        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:56      nvme0n1      0,60      0,00      7,20      0,00     12,00      0,00      5,00      0,24
11:59:56          sda      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:56        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:56        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:56       loop10      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:56       loop11      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:56       loop12      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:56       loop13      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
11:59:56       loop14      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00

11:59:56          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
12:00:01        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:01        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:01        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:01        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:01        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:01        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:01        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:01        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:01      nvme0n1      3,40      0,00     25,60      0,00      7,53      0,02      5,35      0,56
12:00:01          sda      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:01        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:01        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:01       loop10      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:01       loop11      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:01       loop12      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:01       loop13      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:01       loop14      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00

12:00:01          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
12:00:06        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:06        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:06        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:06        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:06        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:06        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:06        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:06        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:06      nvme0n1      9,60      0,00     57,60      0,00      6,00      0,05      4,81      0,56
12:00:06          sda      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:06        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:06        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:06       loop10      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:06       loop11      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:06       loop12      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:06       loop13      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:06       loop14      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00

12:00:06          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
12:00:11        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:11        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:11        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:11        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:11        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:11        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:11        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:11        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:11      nvme0n1      1,20      0,00     12,00      0,00     10,00      0,00      3,00      0,24
12:00:11          sda      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:11        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:11        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:11       loop10      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:11       loop11      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:11       loop12      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:11       loop13      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:11       loop14      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00

12:00:11          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
12:00:16        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:16        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:16        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:16        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:16        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:16        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:16        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:16        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:16      nvme0n1      3,00      0,00     19,20      0,00      6,40      0,01      3,80      0,56
12:00:16          sda      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:16        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:16        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:16       loop10      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:16       loop11      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:16       loop12      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:00:16       loop13      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
